ID,AssetManufacture,AssetModel,AssetNumber,AssetParentNumber,AssetAccountingNumber,AssetSerialNumber,AssetPartNumber,AssetTypeName,PriorityName,AssetHostName,AssetOS,AssetCPU,AssetRam,AssetHarddisk,AssetIPAddress,AssetMAC,AssetDetail,Remark,AssetLocation,Status,BuyingName,AssetPO,AssetRegisterDate,AssetBuyDate,AssetPriceEx,AssetVAT,AssetVATValue,AssetPrice,AssetAccumulatedDepreciation,AssetSalvageValue,curentDepreciate,"B/L Acumulate Depreciate","B/L Asset Value",AssetWriteOffDate,MAMonth,StartMA,AssetEndWarrantyDate,WarrantyStatus,Contract,AssetQuantity,BranchGroup,BranchCode,Branch,ZoneCode,Zone,SupplierCode,Supplier,SupplierCode_2,Supplier_2,Owner,"Coset Center Description",CostType,Company,Department,TotalExpense,LastSync,"Update By","Update Date","Update Remark",TotalTask
676,N/A,166,100B01-EE-EML-11.FL-014,,100B-EML-11FL-014,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.166",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
677,N/A,167,100B01-EE-EML-11.FL-015,,100B-EML-11FL-015,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.167",,FL.11,"In Use",,,2022-08-26,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
678,N/A,168,100B01-EE-EML-11.FL-016,,100B-EML-11FL-016,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.168",,FL.11,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
679,N/A,169,100B01-EE-EML-11.FL-017,,100B-EML-11FL-017,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.169",,FL.11,"In Use",,,2022-08-26,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F11,"โรงพยาบาล 100B - ชั้น 11",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
694,N/A,184,100B01-EE-EML-14.FL-001,,100B-EML-14FL-001,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.184",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
695,N/A,185,100B01-EE-EML-14.FL-002,,100B-EML-14FL-002,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.185",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
696,N/A,186,100B01-EE-EML-14.FL-003,,100B-EML-14FL-003,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.186",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
697,N/A,187,100B01-EE-EML-14.FL-004,,100B-EML-14FL-004,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.187",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
698,N/A,188,100B01-EE-EML-14.FL-005,,100B-EML-14FL-005,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.188",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
699,N/A,189,100B01-EE-EML-14.FL-006,,100B-EML-14FL-006,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.189",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
700,N/A,190,100B01-EE-EML-14.FL-007,,100B-EML-14FL-007,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.190",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
701,N/A,191,100B01-EE-EML-14.FL-008,,100B-EML-14FL-008,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.191",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
702,N/A,192,100B01-EE-EML-14.FL-009,,100B-EML-14FL-009,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.192",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
703,N/A,193,100B01-EE-EML-14.FL-010,,100B-EML-14FL-010,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.193",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
704,N/A,194,100B01-EE-EML-14.FL-011,,100B-EML-14FL-011,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.194",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
705,N/A,195,100B01-EE-EML-14.FL-012,,100B-EML-14FL-012,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.195",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
706,N/A,196,100B01-EE-EML-14.FL-013,,100B-EML-14FL-013,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.196",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
707,N/A,197,100B01-EE-EML-14.FL-014,,100B-EML-14FL-014,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.197",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
708,N/A,198,100B01-EE-EML-14.FL-015,,100B-EML-14FL-015,,,"Emergency Light",,,,,,,,,"EMERGENCY LIGHT REMOTE LAMP No.198",,FL.14,"In Use",,,2022-08-25,,0.00,7.00,0.00,0.00,0.00,1.00,0,0,0,,,,,undefine,,1,โรงพยาบาลจุฬาภรณ์100เตียง,100B01-F14,"โรงพยาบาล 100B - ชั้น 14",,,,,,,,,,CRA,,,,arthonye,2024-06-23,,0,-
